,room_id,survey_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,last_modified,latitude,longitude
6222,5983466,1476,26611745,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,38,5.0,2,1,163,"Penthouse in De Pijp, Amsterdam",2017-07-22 22:38:51.796740,52.355103,4.890461
6223,8188416,1476,5416820,Entire home/apt,Amsterdam,Centrum Oost,16,5.0,2,1,150,"Light Apartment, Centrally Located!",2017-07-22 22:38:51.792129,52.359463,4.891024
6224,18680986,1476,129851334,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,4,2,180,Sunny loft with extra bedroom,2017-07-22 22:38:51.789761,52.356978999999995,4.897831
6225,9343757,1476,48493464,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,107,5.0,2,2,150,Central luxurious spacious comfortable apartment,2017-07-22 22:38:51.781878,52.355792,4.882228
6226,17629249,1476,119888485,Entire home/apt,Amsterdam,Centrum Oost,2,0.0,4,1,150,Your private place within the canal belt,2017-07-22 22:38:51.777414,52.360803000000004,4.895803
6227,4123891,1476,21392911,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,39,5.0,2,0,162,Typically Amsterdam,2017-07-22 22:38:50.032900,52.354678,4.897393
6228,8959528,1476,3669392,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,26,5.0,2,1,180,"Bright and trendy apt, sunny balcony -De Pijp, RAI",2017-07-22 22:38:49.991947,52.352588,4.887671
6229,19833778,1476,16055351,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,2,1,153,Bright & Cozy Apartment in the Pijp,2017-07-22 22:38:49.986566,52.355088,4.89156
6230,17631359,1476,97135213,Entire home/apt,Amsterdam,Centrum Oost,10,4.5,4,2,180,NEW! Monumental Apartment In The Heart of the City,2017-07-22 22:38:47.802047,52.361878000000004,4.894234
6231,19114900,1476,133561749,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,5.0,4,0,174,A great apartment in Amsterdam’s vibrant ‘de Pijp’,2017-07-22 22:38:47.796434,52.352529,4.890135
6232,3140562,1476,10601875,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,38,4.5,2,1,180,Trendy apartment in vibrant de Pijp,2017-07-22 22:38:45.221905,52.356235,4.8951519999999995
6233,16103763,1476,104983072,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,4.5,2,1,159,Bright apartment in the Pijp near the city centre,2017-07-22 22:38:45.217573,52.351518,4.893657
6234,5879421,1476,11892353,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,25,5.0,2,1,168,Stylish & bright @The PIJP: Perfect for exploring!,2017-07-22 22:38:42.933102,52.355006,4.893894
6235,7430003,1476,6139977,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,7,5.0,3,4,156,Large & unique appartment Amsterdam,2017-07-22 22:38:38.480154,52.352302,4.902546
6236,2012781,1476,10355326,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,9,5.0,3,2,150,"Amstel view, great neighbourhood!",2017-07-22 22:38:38.462314,52.343243,4.913081
6237,1015833,1476,5589863,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,7,5.0,2,1,150,Apartment neighbourhood De Pijp!,2017-07-22 22:38:38.451262,52.350458,4.903076
6238,4319481,1476,22426493,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,10,5.0,3,2,180,2-bedroom apartment with garden,2017-07-22 22:38:36.015495,52.350752,4.904751
6239,6762104,1476,32846230,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,2,0.0,4,2,147,Groundfloor apartment in Amsterdam,2017-07-22 22:38:36.012712,52.345125,4.899679
6240,5609420,1476,9733393,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,42,5.0,3,1,174,Cosy Apartment w/ Garden & Veranda,2017-07-22 22:38:35.997465,52.349689,4.907007
6241,5700663,1476,11580764,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,4,4.5,2,1,162,"Merry's Place; cosy, light,near RAI",2017-07-22 22:38:33.392051,52.341812,4.907824
6242,14243320,1476,517215,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,2,0.0,4,2,148,Apartment NiMi,2017-07-22 22:38:33.380548,52.350322,4.903042
6243,3016543,1476,775075,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,7,4.5,2,1,156,Lovely & quiet apartment in South ,2017-07-22 22:38:31.510277,52.346275,4.901831
6244,4243338,1476,15073999,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,2,1,180,A bright spacious home in AMS,2017-07-22 22:38:31.507257,52.346374,4.904458
6245,19382111,1476,6257555,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,4,2,179,Super appartment with 2 double beds and 2 bikes,2017-07-22 22:38:31.501672,52.342529,4.905494999999999
6246,1069554,1476,673698,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,31,5.0,4,2,156,Cozy apartment in the Weesperzijde,2017-07-22 22:38:31.489269,52.346592,4.910153
6247,19534649,1476,19390752,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,2,1,150,Lovely and cosy place in Amsterdam,2017-07-22 22:38:28.959071,52.342389000000004,4.907796
6248,5859475,1476,28350230,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,7,4.5,2,1,156,Romantic appartment with garden,2017-07-22 22:38:28.956839,52.345074,4.909101000000001
6249,19570153,1476,137527006,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,3,2,156,"Good located, bright and charming appartment",2017-07-22 22:38:28.954512,52.344233,4.909139
6250,17673511,1476,120325568,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,4.5,2,2,168,Enjoyable stay in quiet and central located area.,2017-07-22 22:38:28.944635,52.343367,4.909139
6251,15122776,1476,95847299,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,4,4.5,3,2,180,Cozy apartment next to the Amstel,2017-07-22 22:38:28.931288,52.341687,4.912065
6252,7670205,1476,5733635,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,15,5.0,2,1,168,Very comfortable apartment 15 mins from centre,2017-07-22 22:38:27.501363,52.342756,4.908615
6253,3144778,1476,14581356,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,5.0,2,1,180,Spacious design apartment. ,2017-07-22 22:38:27.495408,52.345647,4.904411
6254,17352890,1476,10819938,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,4,5.0,4,2,156,Ground floor apartment with nice garden.,2017-07-22 22:38:27.492969,52.344747,4.899906
6255,19400264,1476,49148664,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,2,1,167,Spacious (90m2) apartment near city center & RAI,2017-07-22 22:38:27.490565,52.341899,4.899583
6256,9726490,1476,50197143,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,7,4.5,4,2,180,"family apartment with garden, 2 bedrooms",2017-07-22 22:38:24.305832,52.346847,4.9005730000000005
6257,7097233,1476,2561138,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,2,0.0,4,4,180,Artistic Family home w/ garden!,2017-07-22 22:38:24.299374,52.342729999999996,4.907607
6258,13177695,1476,73687196,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,2,0.0,3,1,179,Cozy flat in trendy De Pijp,2017-07-22 22:38:24.295163,52.350768,4.903183
6259,17692841,1476,59354929,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,5,5.0,2,1,156,"Private app, 15 mins walk from RAI & Amstelstation",2017-07-22 22:38:24.291546,52.341856,4.911224
6260,18939034,1476,9619140,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,4,2,168,Spacious luxurious apartment near RAI,2017-07-22 22:38:24.283734,52.344291999999996,4.901764
6261,9073243,1476,11086335,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,14,5.0,4,1,169,Magnificent Apartment,2017-07-22 22:38:24.274018,52.348218,4.910652
6262,14735133,1476,84406439,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,5.0,4,2,174,Homely and tastefully furnished ground floor app,2017-07-22 22:38:22.508171,52.342378000000004,4.907841
6263,18712415,1476,17224368,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,2,1,162,Riverside apartment: Bright and Charming 1 Bedroom,2017-07-22 22:38:19.881197,52.341981,4.908023
6264,13432246,1476,49742986,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,27,5.0,2,1,155,Charming appt close to City center,2017-07-22 22:38:19.869873,52.347699,4.899564
6265,12838497,1476,8757796,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,12,5.0,2,1,180,Bright apartment in Amsterdam South,2017-07-22 22:38:19.863825,52.34231,4.9118900000000005
6266,18745104,1476,45365962,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,4,2,180,Lovely 2 bedroom apartment with 2 balconies,2017-07-22 22:38:17.677211,52.342135999999996,4.910807
6267,10983756,1476,56986654,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,20,5.0,2,1,174,Stylish & Warm Home in Great Area!,2017-07-22 22:38:17.672172,52.346028000000004,4.906214
6268,1805233,1476,942301,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,13,5.0,2,1,150,Beautiful apartment in Amsterdam!!!!!,2017-07-22 22:38:17.667197,52.349691,4.9054660000000005
6269,12118961,1476,5680826,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,9,4.5,3,2,180,* light & bright couple + kids apartment *,2017-07-22 22:38:17.664509,52.343409,4.903461
6270,19619006,1476,51822735,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,2,1,156,Sunny apartment with beautiful balcony,2017-07-22 22:38:17.657064,52.346413,4.909326
6271,13791321,1476,3140533,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,8,4.5,2,1,150,Beautifully decorated Amsterdam South apartment,2017-07-22 22:38:17.654417,52.342405,4.9039019999999995
6272,19637592,1476,138188014,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,2,2,180,Bright appartment with big garden in Rivierenbuurt,2017-07-22 22:38:15.051687,52.346461,4.902164
6273,19007859,1476,132607569,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,4,2,155,Charming Apartment in De Pijp!,2017-07-22 22:38:15.033214,52.350488,4.899617
6274,19064442,1476,132951614,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,2,1,180,Bright & cozy apartment nearby Amstel River| 2P,2017-07-22 22:38:13.609046,52.342785,4.911485
6275,17838620,1476,107745142,Entire home/apt,Amsterdam,Watergraafsmeer,0,0.0,4,3,179,Great FAMILY HOME for 4!,2017-07-22 22:38:10.391039,52.347193,4.921876999999999
6276,10352859,1476,53282985,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,2,0.0,4,1,156,Cosy luxurious appartment with gym!,2017-07-22 22:38:07.764031,52.342564,4.912855
6277,18016011,1476,12527757,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,2,156,Amstel Family Home with Roof Terrace,2017-07-22 22:38:07.755063,52.350715,4.914014
6278,13147774,1476,41902443,Entire home/apt,Amsterdam,Watergraafsmeer,0,0.0,4,2,150,Big apartment located at the Amstel river,2017-07-22 22:38:07.748860,52.345456,4.91484
6279,1560856,1476,8305721,Entire home/apt,Amsterdam,Watergraafsmeer,35,5.0,3,2,155,"Sunny, peaceful and green two floor apartment",2017-07-22 22:38:07.743032,52.34325,4.925914
6280,3770176,1476,9901234,Entire home/apt,Amsterdam,Oud Oost,1,0.0,2,1,174,Cosy apartment near the Amstel ,2017-07-22 22:38:07.740605,52.350654999999996,4.912991000000001
6281,11501638,1476,23343555,Entire home/apt,Amsterdam,Watergraafsmeer,1,0.0,4,3,156,Perfect for family with young kids!,2017-07-22 22:38:07.736832,52.342261,4.922402
6282,16213309,1476,227006,Entire home/apt,Amsterdam,Oud Oost,8,5.0,2,2,180,Entire apartment 90 sqm.@ Center/Amstel,2017-07-22 22:38:05.911593,52.351159,4.9166620000000005
6283,8249380,1476,30197365,Entire home/apt,Amsterdam,Oud Oost,14,5.0,2,1,156,Feel-good appartement Amstel!!,2017-07-22 22:38:03.824735,52.350654,4.912798
6284,1753497,1476,2977696,Entire home/apt,Amsterdam,Oud Oost,18,5.0,2,1,180,"Cosy, light and central appartment",2017-07-22 22:37:58.724819,52.356094,4.907905
6285,7391351,1476,23554620,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,32,4.5,2,1,150,Cozy City Apartment in de Pijp,2017-07-22 22:37:57.044887,52.351518,4.901996
6286,5197643,1476,24569464,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,19,5.0,2,1,150,Beautiful apartment in Pijp area,2017-07-22 22:37:55.536418,52.352817,4.902007
6287,6432839,1476,4979621,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,5,4.5,4,2,156,"Cozy family home, nice neighborhood",2017-07-22 22:37:55.525670,52.35288,4.899326
6288,3227864,1476,15037548,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,11,5.0,4,3,181,"Sunny, cosy apartment for 2-5 pers",2017-07-22 22:37:55.517405,52.353569,4.901545
6289,2163819,1476,11040439,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,26,4.5,2,1,180,A Beautiful Appartment in Amsterdam,2017-07-22 22:37:53.883383,52.35646,4.90209
6290,4386276,1476,20294905,Entire home/apt,Amsterdam,Oud Oost,8,5.0,2,1,150,Great apartement near the Amstel,2017-07-22 22:37:53.871606,52.352539,4.911828
6291,7346187,1476,16650843,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,2,0.0,2,1,174,Spacious apartment with garden,2017-07-22 22:37:53.863563,52.353770000000004,4.9042010000000005
6292,1796517,1476,5207623,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,11,5.0,2,1,150,Awesome apartment at a great location!,2017-07-22 22:37:53.858953,52.353772,4.9035720000000005
6293,6331238,1476,32956282,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,45,5.0,3,2,148,Spacious & Beautiful City Apartment,2017-07-22 22:37:53.856125,52.354357,4.902880000000001
6294,14000640,1476,13695512,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,29,5.0,4,2,180,Lovely apartment in Amsterdam!,2017-07-22 22:37:52.673598,52.352164,4.9029300000000005
6295,13796387,1476,71299676,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,2,1,150,"Cozy apartment in the ""PijP""",2017-07-22 22:37:52.666154,52.352835,4.9000379999999994
6296,11250713,1476,5358508,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,4,2,150,Genieten in de Amsterdamse Pijp!,2017-07-22 22:37:52.659349,52.351791,4.90117
6297,4616816,1476,23917371,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,32,4.5,4,3,180,Family apartment in De Pijp ,2017-07-22 22:37:52.651598,52.353640999999996,4.9048099999999994
6298,6071394,1476,31515102,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,8,4.5,4,2,180,Cosy 2 bedroom apartment,2017-07-22 22:37:52.643814,52.351107,4.902898
6299,11058556,1476,35566052,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,5,5.0,4,2,145,2 bedroom apartment located in the trendy Pijp,2017-07-22 22:37:52.639134,52.353401,4.905256
6300,6777861,1476,35481900,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,14,4.5,3,0,150,Sunny studio with huge balcony,2017-07-22 22:37:52.636032,52.35485,4.900326000000001
6301,14586167,1476,5939930,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,2,0.0,2,0,156,Light and cozy studio in de Pijp,2017-07-22 22:37:50.227315,52.352373,4.900193
6302,7177835,1476,6722118,Entire home/apt,Amsterdam,Oud Oost,3,5.0,3,2,150,Charming light family apartment,2017-07-22 22:37:50.221885,52.354399,4.910846
6303,6581152,1476,11730264,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,6,4.5,2,1,156,Nice and cosy apartment in the Pijp,2017-07-22 22:37:50.204549,52.354526,4.9029620000000005
6304,746807,1476,3482922,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,22,4.5,4,2,156,Spacious apt in great neighbourhood,2017-07-22 22:37:50.200593,52.352396,4.9056
6305,4159492,1476,16343704,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,21,5.0,2,1,150,SUNNY & COZY apartment @ DE PIJP,2017-07-22 22:37:48.175009,52.353656,4.901433
6306,8235189,1476,13696725,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,9,5.0,2,1,150,Cozy apartment in the De Pijp area,2017-07-22 22:37:48.156891,52.350984000000004,4.902207
6307,12103150,1476,64903749,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,2,1,156,Apartment with ROOFTERRACE in Pijp!,2017-07-22 22:37:48.150281,52.353753999999995,4.900742
6308,7983335,1476,4838608,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,30,4.5,3,2,150,Family appartment with roof terrace,2017-07-22 22:37:46.792062,52.353815000000004,4.901701999999999
6309,8610793,1476,7839991,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,2,1,180,Spacious sunny two story appartment,2017-07-22 22:37:46.786607,52.353987,4.903617
6310,526183,1476,2586468,Entire home/apt,Amsterdam,Oud Oost,7,4.5,4,1,180,Amstelview B&B Welcomed by River!,2017-07-22 22:37:46.773746,52.351153000000004,4.911886
6311,17182498,1476,115199563,Entire home/apt,Amsterdam,Centrum Oost,11,4.5,4,2,156,City Center Canal view,2017-07-22 22:37:44.789434,52.359589,4.89921
6312,2986736,1476,14599359,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,18,5.0,4,1,180,De Pijp: Charming apt. with garden!,2017-07-22 22:37:44.785005,52.353737,4.899527
6313,19909216,1476,51931481,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,2,1,180,"Lovely appartement in the centre of ""de Pijp""",2017-07-22 22:37:44.774907,52.354313,4.899132
6314,14206876,1476,86234517,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,7,4.0,2,1,177,Cozy apartment in vibrant area near city center!,2017-07-22 22:37:44.759590,52.355489,4.900399
6315,18860261,1476,26991820,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,4,2,183,Luxury in the city center!,2017-07-22 22:37:43.864289,52.361136,4.907681
6316,19484502,1476,51222075,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,4,2,166,Lovely house by the centre,2017-07-22 22:37:43.861573,52.352833000000004,4.900185
6317,10905722,1476,56520367,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,4,2,168,Complete/full family house with private garden,2017-07-22 22:37:43.844528,52.351569,4.904515
6318,2657675,1476,13527034,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,28,5.0,3,1,174,The brickwall - De Pijp district,2017-07-22 22:37:43.839848,52.353653,4.899674
6319,6265239,1476,32558952,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,2,1,168,Beautiful Apartment.,2017-07-22 22:37:43.832701,52.353546,4.899988
6320,13610282,1476,1793895,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,4,5.0,3,2,174,Bright Central Apartment at 'De Pijp',2017-07-22 22:37:38.535948,52.352245,4.900017
6321,14463976,1476,65859990,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,18,4.0,4,2,182,HUGE (160m2) FAMILY FRIENDLY Apt with GARDEN,2017-07-22 22:37:35.366373,52.354263,4.899277
6322,4472761,1476,3545120,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,14,5.0,2,1,156,NEW! Cozy appartment  with garden! ,2017-07-22 22:37:31.873505,52.353803000000006,4.900093
6323,17864582,1476,85898869,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,9,5.0,3,1,180,Luxurious cozy apartment in de Pijp with a garden!,2017-07-22 22:37:30.855523,52.353691,4.900689
6324,6757040,1476,35376227,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,10,5.0,4,3,146,Amsterdam's paradise boutique,2017-07-22 22:37:25.396248,52.352942,4.901278
6325,13328421,1476,7437518,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,16,5.0,3,1,168,Great apartment on a great location!!,2017-07-22 22:37:25.380286,52.354203999999996,4.902666
6326,2827348,1476,14464512,Entire home/apt,Amsterdam,Oud Oost,9,5.0,4,3,180,Family apartment with garden,2017-07-22 22:37:23.825431,52.353543,4.913367
6327,2476314,1476,10886830,Entire home/apt,Amsterdam,Oud Oost,3,5.0,5,4,150,Homely family apartment (central),2017-07-22 22:37:22.497997,52.353159000000005,4.916506
6328,13499139,1476,23107955,Entire home/apt,Amsterdam,Oud Oost,4,4.5,4,2,150,Nice ground floor flat with big garden.,2017-07-22 22:37:22.493406,52.352392,4.92096
6329,11925095,1476,771980,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,2,156,Spacious quiet family home in trendy East area,2017-07-22 22:37:22.490346,52.352027,4.916842
6330,6097271,1476,10755509,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,2,150,"modern,light and spacious apartment",2017-07-22 22:37:20.791607,52.351259999999996,4.915255999999999
6331,13391316,1476,23698126,Entire home/apt,Amsterdam,Watergraafsmeer,2,0.0,4,4,150,Stylish appartment with garden in lovely area,2017-07-22 22:37:19.309334,52.353134000000004,4.928057
6332,1636415,1476,1801901,Entire home/apt,Amsterdam,Oud Oost,6,4.5,4,2,156,Large apartment near centre,2017-07-22 22:37:19.301255,52.351909,4.918193
6333,8998709,1476,5917557,Entire home/apt,Amsterdam,Oud Oost,10,5.0,4,3,162,Large and lovely family apartment,2017-07-22 22:37:15.602439,52.352546000000004,4.919329
6334,17969772,1476,23203108,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,4,2,174,Spacious appartment with sunny balcony,2017-07-22 22:37:01.375717,52.345584,4.905105000000001
6335,10569737,1476,531693,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,2,0.0,2,1,150,"Relaxed, cozy and spacious 2p appartement",2017-07-22 22:37:01.372814,52.354851000000004,4.904721
